date,Q_total,Q_sensible,Q_latent,outdoor_air_flow,heating_setpoint,cooling_setpoint,humidifying_setpoint,dehumidifying_setpoint,state
2001-02-23 18:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-23 19:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-23 20:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-23 21:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-23 22:30:00,46.07926375056741,46.07926375056741,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-23 23:30:00,392.1809536914716,392.1809536914716,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-24 00:30:00,588.7900409986387,588.7900409986387,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-24 01:30:00,727.7423694987328,727.7423694987328,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-24 02:30:00,827.266123743062,827.266123743062,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-24 03:30:00,908.4780371035376,908.4780371035376,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-24 04:30:00,978.5583101681441,978.5583101681441,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-24 05:30:00,1046.3465289213145,1046.3465289213145,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-24 06:30:00,1108.7863705466443,1108.7863705466443,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-24 07:30:00,1167.5880572550468,1167.5880572550468,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-24 08:30:00,333.0685860745052,333.0685860745052,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-24 09:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-24 10:30:00,-178.23348712745155,-178.23348712745155,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-24 11:30:00,-1689.9683376389594,-1689.9683376389594,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-24 12:30:00,-2663.175037932958,-2663.175037932958,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-24 13:30:00,-3306.1694359828625,-3306.1694359828625,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-24 14:30:00,-3491.595268433649,-3491.595268433649,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-24 15:30:00,-3302.4348635796914,-3302.4348635796914,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-24 16:30:00,-2802.717750519928,-2802.717750519928,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-24 17:30:00,-1884.9409973543325,-1884.9409973543325,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-24 18:30:00,-772.8885916030531,-772.8885916030531,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-24 19:30:00,-23.895582982910128,-23.895582982910128,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-24 20:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-24 21:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-24 22:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-24 23:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-25 00:30:00,135.5733118288772,135.5733118288772,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-25 01:30:00,454.1660306660051,454.1660306660051,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-25 02:30:00,646.3518826457239,646.3518826457239,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-25 03:30:00,788.2251464527235,788.2251464527235,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-25 04:30:00,900.53766820075,900.53766820075,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-25 05:30:00,996.0687901768415,996.0687901768415,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-25 06:30:00,1077.2601901534035,1077.2601901534035,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-25 07:30:00,1155.2209348689994,1155.2209348689994,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-25 08:30:00,455.50949237502937,455.50949237502937,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-25 09:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-25 10:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-25 11:30:00,-1137.9722011174463,-1137.9722011174463,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-25 12:30:00,-2008.6406874872273,-2008.6406874872273,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-25 13:30:00,-2389.9578812520313,-2389.9578812520313,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-25 14:30:00,-2545.904951119527,-2545.904951119527,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-25 15:30:00,-2551.9531500599305,-2551.9531500599305,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-25 16:30:00,-2131.6157083003354,-2131.6157083003354,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-25 17:30:00,-1365.0434427092086,-1365.0434427092086,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-25 18:30:00,-410.52035611479823,-410.52035611479823,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-25 19:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-25 20:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-25 21:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-25 22:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-25 23:30:00,92.74131495379424,92.74131495379424,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-26 00:30:00,465.9428935730157,465.9428935730157,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-26 01:30:00,676.9103578102149,676.9103578102149,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-26 02:30:00,825.4561510017029,825.4561510017029,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-26 03:30:00,938.5468468281824,938.5468468281824,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-26 04:30:00,1029.8091476242962,1029.8091476242962,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-26 05:30:00,1108.7332202552516,1108.7332202552516,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-26 06:30:00,1180.9990068369698,1180.9990068369698,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-26 07:30:00,1254.001153607156,1254.001153607156,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-26 08:30:00,475.6555868014548,475.6555868014548,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-26 09:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-26 10:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-26 11:30:00,-1214.5250922711411,-1214.5250922711411,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-26 12:30:00,-2257.927421037576,-2257.927421037576,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-26 13:30:00,-2759.9673266373093,-2759.9673266373093,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-26 14:30:00,-2875.3801023534206,-2875.3801023534206,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-26 15:30:00,-2406.553818481835,-2406.553818481835,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-26 16:30:00,-1416.3748028934488,-1416.3748028934488,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-26 17:30:00,-676.9399767661953,-676.9399767661953,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-26 18:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-26 19:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-26 20:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-26 21:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-26 22:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-26 23:30:00,260.72108771453077,260.72108771453077,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-27 00:30:00,512.6842562108832,512.6842562108832,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-27 01:30:00,662.5955009922354,662.5955009922354,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-27 02:30:00,771.6261629934424,771.6261629934424,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-27 03:30:00,854.4226093869083,854.4226093869083,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-27 04:30:00,919.8483115997424,919.8483115997424,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-27 05:30:00,977.7002660221251,977.7002660221251,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-27 06:30:00,1033.78154105063,1033.78154105063,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-27 07:30:00,1062.3643034370243,1062.3643034370243,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-27 08:30:00,146.98678168373863,146.98678168373863,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-27 09:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-27 10:30:00,-317.43880237448775,-317.43880237448775,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-27 11:30:00,-1470.1798948112255,-1470.1798948112255,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-27 12:30:00,-2195.274516552793,-2195.274516552793,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-27 13:30:00,-2810.4447725620803,-2810.4447725620803,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-27 14:30:00,-2903.529874379944,-2903.529874379944,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-27 15:30:00,-2944.4148666916362,-2944.4148666916362,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-27 16:30:00,-2473.8084031136814,-2473.8084031136814,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-27 17:30:00,-1525.4479189351177,-1525.4479189351177,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-27 18:30:00,-562.325412834386,-562.325412834386,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-27 19:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-27 20:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-27 21:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-27 22:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-27 23:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-28 00:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-28 01:30:00,182.13108672355975,182.13108672355975,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-28 02:30:00,410.10964699288706,410.10964699288706,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-28 03:30:00,553.4881013187714,553.4881013187714,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-28 04:30:00,662.9564555495026,662.9564555495026,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-28 05:30:00,753.1629626851463,753.1629626851463,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-28 06:30:00,831.6084878784895,831.6084878784895,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-28 07:30:00,867.1244389722197,867.1244389722197,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-28 08:30:00,720.0995938908209,720.0995938908209,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-28 09:30:00,129.72544249826024,129.72544249826024,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-02-28 10:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-28 11:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-28 12:30:00,-838.2931982209075,-838.2931982209075,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-28 13:30:00,-1830.001293797167,-1830.001293797167,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-28 14:30:00,-2425.4997718764853,-2425.4997718764853,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-28 15:30:00,-2536.771299388475,-2536.771299388475,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-28 16:30:00,-2314.4669213683655,-2314.4669213683655,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-28 17:30:00,-1430.0166138571667,-1430.0166138571667,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-28 18:30:00,-520.6327712777957,-520.6327712777957,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-02-28 19:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-28 20:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-28 21:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-28 22:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-02-28 23:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-01 00:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-01 01:30:00,56.131331447306366,56.131331447306366,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-01 02:30:00,309.48895943305433,309.48895943305433,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-01 03:30:00,466.57347155800016,466.57347155800016,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-01 04:30:00,587.7487664035334,587.7487664035334,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-01 05:30:00,683.8098479967266,683.8098479967266,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-01 06:30:00,770.5977928829216,770.5977928829216,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-01 07:30:00,796.488158033324,796.488158033324,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-01 08:30:00,671.5937536132569,671.5937536132569,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-01 09:30:00,221.60800252807348,221.60800252807348,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-01 10:30:00,192.05386955215272,192.05386955215272,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-01 11:30:00,103.25851890688864,103.25851890688864,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-01 12:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-01 13:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-01 14:30:00,-708.5914548001156,-708.5914548001156,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-03-01 15:30:00,-768.1891248529819,-768.1891248529819,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-03-01 16:30:00,-439.55509340288245,-439.55509340288245,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-03-01 17:30:00,-39.40496603933752,-39.40496603933752,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-03-01 18:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-01 19:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-01 20:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-01 21:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-01 22:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-01 23:30:00,266.282862457414,266.282862457414,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-02 00:30:00,458.7546260594181,458.7546260594181,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-02 01:30:00,589.1544205493046,589.1544205493046,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-02 02:30:00,683.2081359384902,683.2081359384902,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-02 03:30:00,761.8933498032729,761.8933498032729,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-02 04:30:00,825.3938100234,825.3938100234,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-02 05:30:00,886.1786005639979,886.1786005639979,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-02 06:30:00,939.1538712103365,939.1538712103365,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-02 07:30:00,942.4170306974393,942.4170306974393,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-02 08:30:00,559.3514246230361,559.3514246230361,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-02 09:30:00,360.05467380751725,360.05467380751725,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-02 10:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-02 11:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-02 12:30:00,-244.94943049914036,-244.94943049914036,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-03-02 13:30:00,-714.0066649502105,-714.0066649502105,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-03-02 14:30:00,-606.6896939534809,-606.6896939534809,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-03-02 15:30:00,-615.0656027616451,-615.0656027616451,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-03-02 16:30:00,-221.0187141788674,-221.0187141788674,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-03-02 17:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-02 18:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-02 19:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-02 20:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-02 21:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-02 22:30:00,253.45731463911397,253.45731463911397,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-02 23:30:00,492.7585844494006,492.7585844494006,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-03 00:30:00,644.4423486217474,644.4423486217474,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-03 01:30:00,760.0322239525958,760.0322239525958,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-03 02:30:00,849.8038348969167,849.8038348969167,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-03 03:30:00,929.3291347852837,929.3291347852837,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-03 04:30:00,1002.6497445889563,1002.6497445889563,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-03 05:30:00,1066.5058427172153,1066.5058427172153,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-03 06:30:00,1131.1668072001858,1131.1668072001858,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-03 07:30:00,1142.9567643893988,1142.9567643893988,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-03 08:30:00,878.7160327774563,878.7160327774563,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-03 09:30:00,573.1694982909357,573.1694982909357,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-03 10:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-03 11:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-03 12:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-03 13:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-03 14:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-03 15:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-03 16:30:00,-160.82656681586832,-160.82656681586832,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-03-03 17:30:00,-203.65847970775485,-203.65847970775485,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-03-03 18:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-03 19:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-03 20:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-03 21:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-03 22:30:00,428.7400911239738,428.7400911239738,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-03 23:30:00,677.5075665004633,677.5075665004633,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-04 00:30:00,839.7067231286792,839.7067231286792,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-04 01:30:00,952.4902679967763,952.4902679967763,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-04 02:30:00,1037.059236314839,1037.059236314839,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-04 03:30:00,1105.2379329045962,1105.2379329045962,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-04 04:30:00,1161.304955550313,1161.304955550313,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-04 05:30:00,1207.9187848519969,1207.9187848519969,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-04 06:30:00,1254.1511044690196,1254.1511044690196,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-04 07:30:00,1235.657388862469,1235.657388862469,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-04 08:30:00,577.1503625386722,577.1503625386722,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-04 09:30:00,1.9176929920467956,1.9176929920467956,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-04 10:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-04 11:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-04 12:30:00,-256.66372973478155,-256.66372973478155,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-03-04 13:30:00,-595.7254921641479,-595.7254921641479,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-03-04 14:30:00,-256.36367025903655,-256.36367025903655,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-03-04 15:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-04 16:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-04 17:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-04 18:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-04 19:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-04 20:30:00,366.8962365327461,366.8962365327461,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-04 21:30:00,648.0789951677289,648.0789951677289,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-04 22:30:00,823.6284865091911,823.6284865091911,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-04 23:30:00,950.0105413937499,950.0105413937499,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-05 00:30:00,1044.3014498396733,1044.3014498396733,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-05 01:30:00,1123.383929605201,1123.383929605201,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-05 02:30:00,1199.4603768916195,1199.4603768916195,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-05 03:30:00,1265.6910408941321,1265.6910408941321,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-05 04:30:00,1334.843069906352,1334.843069906352,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-05 05:30:00,1396.9971873042123,1396.9971873042123,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-05 06:30:00,1464.7151622325273,1464.7151622325273,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-05 07:30:00,1428.9924594380027,1428.9924594380027,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-05 08:30:00,833.0716053438136,833.0716053438136,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-05 09:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-05 10:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-05 11:30:00,-674.4327512937662,-674.4327512937662,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-03-05 12:30:00,-1890.6883780046128,-1890.6883780046128,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-03-05 13:30:00,-2565.8388975055323,-2565.8388975055323,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-03-05 14:30:00,-2760.3971455114506,-2760.3971455114506,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-03-05 15:30:00,-2686.3390642084223,-2686.3390642084223,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-03-05 16:30:00,-2090.3206987080166,-2090.3206987080166,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-03-05 17:30:00,-1125.9231096098765,-1125.9231096098765,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-03-05 18:30:00,-126.48362380039998,-126.48362380039998,0.0,0.0,20.0,27.0,0.0,100.0,-1.0
2001-03-05 19:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-05 20:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-05 21:30:00,0.0,0.0,0.0,0.0,20.0,27.0,0.0,100.0,3.0
2001-03-05 22:30:00,125.32415126005435,125.32415126005435,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-05 23:30:00,531.6499493150641,531.6499493150641,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-06 00:30:00,756.366708655104,756.366708655104,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-06 01:30:00,909.5076072472284,909.5076072472284,0.0,0.0,20.0,27.0,0.0,100.0,1.0
2001-03-06 02:30:00,1026.234447408432,1026.234447408432,0.0,0.0,20.0,27.0,0.0,100.0,1.0
